,HEADING_x,CPT_name,Push_no,Depth,SCPT_RES,SCPT_FRES,SCPT_PWP1,SCPT_PWP2,SCPT_PWP3,SCPT_CON,SCPT_TEMP,SCPT_PH,SCPT_SLP1,SCPT_SLP2,SCPT_REDX,SCPT_MAGT,SCPT_MAGX,SCPT_MAGY,SCPT_MAGZ,SCPT_SMP,SCPT_NGAM,SCPT_REM,SCPT_FRR,SCPT_QT,SCPT_FT,SCPT_QE,SCPT_BDEN,SCPT_CPO,SCPT_CPOD,SCPT_QNET,SCPT_FRRC,SCPT_EXPP,SCPT_BQ,SCPT_ISPP,SCPT_NQT,SCPT_NFR,FILE_FSET_x,SCPT_SECS,SCPT_DPPR,SCPT_FFD1,SCPT_FFD2,SCPT_PMT,SCPT_PID,SCPT_FID,SCPT_DECD,SCPT_SWV,SCPT_PWV,Location_ID,HEADING_y,SCPG_TYPE,SCPG_REF,SCPG_CSA,SCPG_RATE,SCPG_FILT,SCPG_FRIC,SCPG_WAT,SCPG_WATA,SCPG_REM,SCPG_ENV,SCPG_CONT,SCPG_METH,SCPG_CRED,SCPG_CAR,SCPG_SLAR,FILE_FSET_y,SCPG_DATE,SCPG_EXC,SCPG_FHL,SCPG_ORNT,SCPG_PED,SCPG_TERM,SCPG_ZLOC,SCPG_ZBC,SCPG_ZAC,SCPG_ZBF,SCPG_ZAF,SCPG_ZBU1,SCPG_ZAU1,SCPG_ZBU2,SCPG_ZAU2,SCPG_ZBU3,SCPG_ZAU3,SCPG_ZBI1,SCPG_ZAI1,SCPG_ZBI2,SCPG_ZAI2,SCPG_CRDT,SCPG_MILE,TEST_STAT,SCPG_CPC,SCPG_CFOS,SCPG_REMS,SCPG_REMP,SCPG_APCL,UNIQUE_GEOL,DEPTH_TOP,DEPTH_BASE,GEOL_UNIT,SOIL_CLASS,UNIT_WEIGHT,K0,Phi,Nkt_UB,Nkt_LB,Kg,inc_sigv0,base_sigv0,Elev,Rf,qt_uncorr,sig_v0,u0,eff_sig_v0,CPT_name_shift,Push_no_shift,u0b,u2_corr,qt_corr,eff_sig_y_UB,eff_sig_y_LB,OCR_UB,OCR_LB,Fr,Bq_uncorr,Bq_corr,n_IC,Qtn,Ic,eff_p,qc/eff_sig_v0^0.5,n_G0,G0_ICP,G0_RS,G0_Baldi,Dr_Baldi,Dr_Jam_dry,Dr_Jam_sat,peak_phi_UB,peak_phi_LB,Su_UB,Su_LB,G0_A,G0_B,G0_C,G0_D,G0_E,Check_push_no
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,DATA,BH05-HSINCHU,1.0,0.02,0.047,0.001,,0.0279,,,,,0.4291,0.846,,,,,,,,,2.07,0.0522,,0.0243,1.83,0.36,0.16,0.0518,1.85,0.0277,0.5339,0.0002,316.3361,1.8633,,,0.53,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.02,2.127659574468085,0.05258,0.3999999999999986,0.2,0.19999999999999857,,,0.2,0.0281,0.05278,17.285400000000003,5.726822823284862,86.42700000000063,28.634114116424513,1.9091256204658265,0.5308547336144117,0.5326460481099656,0.7343619053966791,50.08038962844589,2.320900831554363,0.1333333333333324,105.0951949424905,10.509519494249048,1.4113015516380119,2.339713953263961,0.7105950324323081,-9.201255488793775,-30.942673210841154,-32.04795290383666,37.2638995608965,26.711824231568873,,,2.1908902300206563,2.9211869733608755,3.6514837167010943,4.381780460041313,5.112077203381532,1.0
2,DATA,BH05-HSINCHU,1.0,0.04,0.033,0.0001,,0.0265,,,,,0.4291,0.846,,,,,,,,,0.34,0.038,,0.0115,1.83,0.72,0.33,0.0372,0.29,0.0261,0.7008,0.0004,113.6873,0.2968,,,0.687,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.04,0.30303030303030304,0.0383,0.8000000000000007,0.4,0.4000000000000007,BH05-HSINCHU,1.0,0.2,0.026699999999999998,0.0385,12.441,4.51939565253125,31.10249999999995,11.298489131328106,0.2652519893899204,0.6960000000000001,0.6976127320954907,100.0,8.635487231674856e+239,236.46716286065308,0.2666666666666671,52.177581392778215,5.217758139277821,1.231844659338348,2.77749338905785,0.9424244528054774,-37.35723209996439,-53.66185372777213,-54.70693352157453,35.01142143200285,22.769987506004984,,,3.098386676965936,4.131182235954581,5.163977794943227,6.196773353931872,7.2295689129205165,0.0
3,DATA,BH05-HSINCHU,1.0,0.06,0.033,0.0004,,0.0284,,,,,-0.2373,0.3585,,,,,,,,,1.32,0.0389,,0.0105,1.83,1.08,0.49,0.0378,1.12,0.0278,0.7359,0.0006,77.0082,1.1566,,,0.715,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.06,1.2121212121212122,0.03868,1.1999999999999993,0.6,0.5999999999999993,BH05-HSINCHU,1.0,0.2,0.0286,0.03888,12.434399999999998,4.517669282983066,20.72400000000002,7.529448804971786,1.061571125265393,0.7417289220917822,0.7430997876857751,0.7921373590701074,21.623800440731237,2.472024355018564,0.3999999999999995,42.60281680828161,4.260281680828161,1.2888972743937641,3.2336071469913445,1.173102137157475,-45.90151598730113,-59.96300067810167,-60.84876739990015,34.32787872101591,21.57378776177784,,,3.7947331922020524,5.0596442562694035,6.324555320336755,7.589466384404105,8.854377448471455,0.0
4,DATA,BH05-HSINCHU,1.0,0.08,0.024,0.0002,,0.0315,,,,,-0.6271,-0.1321,,,,,,,,,0.75,0.0303,,-0.0012,1.83,1.44,0.66,0.0288,0.59,0.0307,1.0645,0.0008,43.9867,0.622,,,1.014,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.08,0.8333333333333334,0.0303,1.5999999999999979,0.8,0.7999999999999978,BH05-HSINCHU,1.0,0.2,0.0317,0.0305,9.537,3.7321667390570648,11.921250000000034,4.665208423821344,0.6920415224913494,1.0696864111498257,1.069204152249135,0.8154105660517819,14.780366297094956,2.5328498521883724,0.5333333333333319,26.832815729997513,2.6832815729997512,1.0149988594904655,3.3263167883518188,1.2613744860677256,-64.16507426189935,-75.19230758507305,-75.49658448078081,32.866794059048054,19.016889603334093,,,4.381780460041323,5.842373946721764,7.302967433402205,8.763560920082647,10.224154406763088,0.0
5,DATA,BH05-HSINCHU,1.0,0.1,0.029,-0.0005,,0.0315,,,,,0.5694,1.2492,,,,,,,,,-1.76,0.035,,0.0034,1.83,1.8,0.82,0.0332,-1.44,0.0305,0.9208,0.001,40.5088,-1.523,,,0.873,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.1,-1.7241379310344829,0.0353,1.9999999999999982,1.0,0.9999999999999982,BH05-HSINCHU,1.0,0.2,0.0317,0.0355,11.055,4.150943790000874,11.05500000000002,4.150943790000881,-1.492537313432836,0.915915915915916,0.9164179104477612,1.0,33.500000000000064,,0.6666666666666655,29.000000000000025,2.9000000000000026,1.2126395457083619,3.7918535161313387,1.4946654850408054,-61.61668167892186,-72.26676819203281,-72.68942750079385,33.070665465686254,19.37366456495094,,,4.898979485566352,6.531972647421803,8.164965809277254,9.797958971132704,11.430952132988155,0.0
6,DATA,BH05-HSINCHU,1.0,0.12,0.02,-0.0005,,0.0325,,,,,0.4642,1.1525,,,,,,,,,-2.76,0.0262,,-0.0063,1.83,2.16,0.98,0.0241,-2.08,0.0313,1.3022,0.0012,24.4915,-2.2614,,,1.195,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.12,-2.5,0.0265,2.3999999999999986,1.2,1.1999999999999986,BH05-HSINCHU,1.0,0.2,0.0327,0.026699999999999998,8.019,3.294208688756454,6.682500000000008,2.745173907297048,-2.05761316872428,1.2987551867219918,1.2962962962962965,1.0,20.250000000000025,,0.799999999999999,18.257418583505547,1.825741858350555,0.885813188430011,3.7000067672094805,1.4974288569158427,-79.69485840954094,-87.65296658925249,-87.22464106684893,31.624411327236725,16.842719822664264,,,5.366563145999492,7.155417527999322,8.944271909999154,10.733126291998984,12.521980673998815,0.0
7,DATA,BH05-HSINCHU,1.0,0.14,0.056,0.0009,,0.0358,,,,,-0.2034,1.1525,,,,,,,,,1.66,0.0636,,0.0279,1.83,2.52,1.15,0.0611,1.48,0.0344,0.563,0.0014,53.2946,1.5372,,,0.541,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.14,1.607142857142857,0.06316,2.799999999999999,1.4000000000000001,1.3999999999999988,BH05-HSINCHU,1.0,0.2,0.036,0.06336,19.984800000000003,6.357529956385706,14.274857142857158,4.541092825989794,1.486129458388375,0.5699138502319416,0.5713342140026421,0.8278518994103313,20.698229090020536,2.5647271826618416,0.9333333333333326,47.32863826479695,4.7328638264796945,2.1383152916470127,5.0710404213134135,2.1269562296236235,-43.49422456754225,-55.26411170882616,-56.21534061590503,34.52046203459662,21.910808560544083,,,5.796550698475773,7.728734264634364,9.660917830792956,11.593101396951546,13.525284963110138,0.0
8,DATA,BH05-HSINCHU,1.0,0.16,0.091,-0.0009,,0.0361,,,,,0.0339,1.1041,,,,,,,,,-0.97,0.0982,,0.0621,1.83,2.88,1.31,0.0954,-0.9,0.0346,0.3624,0.0016,72.774,-0.9268,,,0.352,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.16,-0.989010989010989,0.09822,3.1999999999999993,1.6,1.5999999999999992,BH05-HSINCHU,1.0,0.2,0.0363,0.09842000000000001,31.422600000000003,8.806409550904906,19.63912500000001,5.504005969315569,-0.945179584120983,0.36308145653546625,0.3644192396555346,1.0,59.51250000000003,,1.0666666666666662,71.94181676883065,7.194181676883065,3.1132620296703037,6.019458072168906,2.5935586834287134,-27.706272466461286,-40.93697065563629,-42.03929002943548,35.7834982026831,24.12112185469542,,,6.196773353931866,8.262364471909155,10.327955589886443,12.393546707863733,14.459137825841022,0.0
9,DATA,BH05-HSINCHU,1.0,0.18,0.015,0.001,,0.037,,,,,0.0339,1.1041,,,,,,,,,6.74,0.0227,,-0.0143,1.83,3.24,1.47,0.0195,4.55,0.0352,1.8098,0.0018,13.1991,5.3025,,,1.551,,,,,,,,,BH05-HSINCHU,DATA,PC,200140.0,10.0,21.0,,N,,,,,PDE,ISO 22476-1:2012,,0.8,0.009,,2022-07-06T18:18,,,,0.0,STROKE,BB,1.381,0.616,0.0,0.0,,,0.807,-0.018,,,,,,,,,Final,,80.0,,,1.0,Sand_14,0.0,0.8,Sand,SAND,20.0,0.5,,,,215.0,16.0,16.0,-0.18,6.666666666666667,0.022399999999999996,3.599999999999998,1.7999999999999998,1.799999999999998,BH05-HSINCHU,1.0,0.2,0.0372,0.022599999999999995,6.269999999999999,2.759416037441512,3.4833333333333365,1.5330089096897306,5.263157894736843,1.8723404255319154,1.8631578947368428,1.0,10.555555555555566,3.1231222086526262,1.1999999999999986,11.180339887498954,1.1180339887498956,0.6913709648725934,4.008686157261833,1.7296228198261092,-99.26144392338276,-103.67310247376385,-101.98693976218925,30.05908448612938,14.103397850726413,,,6.57267069006199,8.763560920082654,10.954451150103317,13.14534138012398,15.336231610144644,0.0
